date,state,crop_name,category,farm_price_rm,wholesale_price_rm,retail_price_rm,temperature_c,humidity_pct,rainfall_mm
2025-10-02,Negeri Sembilan,Kobis Bulat,Sayur,1.86,2.34,3.31,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Sawi Bulat,Sayur,2.85,3.66,4.92,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Tomato,Sayur,4.01,5.01,6.0,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Timun,Sayur,1.94,2.45,3.24,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Kacang Panjang,Sayur,3.77,4.94,6.39,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Terung,Sayur,3.96,4.97,6.67,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Bayam,Sayur,1.96,2.49,2.94,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Kangkung,Sayur,2.38,2.92,3.61,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Bendi,Sayur,2.87,3.84,5.27,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Halia,Sayur,4.4,5.46,7.1,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Pisang Cavendish,Buah,2.62,3.39,4.24,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Betik,Buah,1.49,1.95,2.73,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Tembikai,Buah,1.72,2.31,3.12,23.66764381804621,75.84032892090596,0.0
2025-10-02,Negeri Sembilan,Nanas,Buah,1.97,2.51,3.22,23.66764381804621,75.84032892090596,0.0
2025-10-02,Pahang,Cili Merah,Sayur,6.98,8.59,12.22,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Cili Akar,Sayur,8.73,11.67,14.21,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Kobis Bulat,Sayur,1.93,2.54,3.15,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Sawi Bulat,Sayur,1.71,2.41,3.43,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Tomato,Sayur,2.41,3.32,4.64,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Timun,Sayur,2.38,2.89,3.77,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Kacang Panjang,Sayur,3.88,5.37,6.98,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Terung,Sayur,3.43,4.11,4.91,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Bayam,Sayur,1.87,2.27,2.84,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Kangkung,Sayur,1.66,2.16,2.98,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Bendi,Sayur,3.75,4.44,5.72,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Halia,Sayur,3.25,4.16,5.5,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Pisang Cavendish,Buah,2.11,2.87,3.85,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Betik,Buah,1.61,1.9,2.66,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Tembikai,Buah,1.65,2.06,2.49,26.835678175109145,81.71201131902879,0.0
2025-10-02,Pahang,Nanas,Buah,1.92,2.62,3.29,26.835678175109145,81.71201131902879,0.0
2025-10-02,Perak,Cili Merah,Sayur,5.86,7.3,8.78,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Cili Akar,Sayur,8.51,11.11,15.51,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Kobis Bulat,Sayur,2.41,3.22,4.2,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Sawi Bulat,Sayur,2.45,3.37,4.22,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Tomato,Sayur,3.28,4.52,6.09,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Timun,Sayur,1.76,2.28,2.74,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Kacang Panjang,Sayur,3.02,3.79,5.05,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Terung,Sayur,2.72,3.53,4.94,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Bayam,Sayur,2.77,3.68,4.52,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Kangkung,Sayur,2.18,2.66,3.32,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Bendi,Sayur,3.47,4.34,6.14,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Halia,Sayur,3.14,4.47,5.58,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Pisang Cavendish,Buah,2.5,2.99,4.23,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Betik,Buah,1.93,2.39,2.82,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Tembikai,Buah,1.49,1.84,2.44,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perak,Nanas,Buah,2.05,2.55,3.61,26.30056632133744,91.88917888574304,0.0
2025-10-02,Perlis,Cili Merah,Sayur,5.27,6.47,7.96,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Cili Akar,Sayur,9.87,12.3,15.07,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Kobis Bulat,Sayur,1.8,2.27,2.7,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Sawi Bulat,Sayur,2.7,3.29,4.2,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Tomato,Sayur,2.83,3.86,4.66,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Timun,Sayur,1.33,1.7,2.42,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Kacang Panjang,Sayur,4.25,5.39,6.97,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Terung,Sayur,3.7,4.74,6.21,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Bayam,Sayur,1.62,2.19,2.9,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Kangkung,Sayur,1.6,2.08,2.63,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Bendi,Sayur,3.45,4.32,5.75,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Halia,Sayur,2.94,3.49,4.6,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Pisang Cavendish,Buah,2.13,2.77,3.76,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Betik,Buah,1.23,1.74,2.34,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Tembikai,Buah,1.58,2.01,2.61,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Perlis,Nanas,Buah,1.78,2.1,2.81,26.131466828557357,81.09539550722354,13.916605217538404
2025-10-02,Pulau Pinang,Cili Merah,Sayur,7.3,9.71,13.12,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Cili Akar,Sayur,8.04,9.6,11.65,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Kobis Bulat,Sayur,2.78,3.71,4.38,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Sawi Bulat,Sayur,1.86,2.62,3.37,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Tomato,Sayur,2.97,3.84,5.33,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Timun,Sayur,1.75,2.43,2.86,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Kacang Panjang,Sayur,3.89,5.23,6.7,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Terung,Sayur,2.81,3.52,4.93,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Bayam,Sayur,1.86,2.25,3.2,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Kangkung,Sayur,1.77,2.45,2.9,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Bendi,Sayur,3.58,4.32,5.58,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Halia,Sayur,4.38,5.5,6.66,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Pisang Cavendish,Buah,2.67,3.52,4.53,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Betik,Buah,2.19,2.9,3.63,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Tembikai,Buah,1.66,2.36,2.91,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Pulau Pinang,Nanas,Buah,2.08,2.67,3.28,28.962283169478905,80.52628871896282,22.11445918265394
2025-10-02,Sabah,Cili Merah,Sayur,7.22,9.63,13.28,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Cili Akar,Sayur,7.45,9.19,10.95,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Kobis Bulat,Sayur,2.45,3.15,4.41,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Sawi Bulat,Sayur,3.71,4.51,5.35,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Tomato,Sayur,3.05,4.21,5.2,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Timun,Sayur,2.02,2.71,3.36,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Kacang Panjang,Sayur,4.1,5.15,6.46,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Terung,Sayur,3.34,4.64,6.07,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Bayam,Sayur,1.52,2.0,2.76,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Kangkung,Sayur,1.88,2.58,3.58,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Bendi,Sayur,3.79,4.85,5.88,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Halia,Sayur,4.17,5.36,7.21,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Pisang Cavendish,Buah,2.01,2.62,3.69,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Betik,Buah,2.14,2.77,3.47,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Tembikai,Buah,1.75,2.07,2.79,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sabah,Nanas,Buah,1.76,2.25,3.01,27.611132751323225,76.14426198895717,19.56705077919051
2025-10-02,Sarawak,Cili Merah,Sayur,8.74,10.63,12.67,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Cili Akar,Sayur,10.42,12.58,15.27,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Kobis Bulat,Sayur,1.67,2.25,3.13,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Sawi Bulat,Sayur,3.61,4.26,5.91,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Tomato,Sayur,3.0,4.14,5.34,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Timun,Sayur,1.79,2.26,2.85,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Kacang Panjang,Sayur,4.7,5.98,7.26,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Terung,Sayur,4.09,4.95,6.73,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Bayam,Sayur,2.06,2.59,3.34,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Kangkung,Sayur,2.93,3.67,4.4,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Bendi,Sayur,3.77,4.49,6.13,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Halia,Sayur,3.29,4.44,5.49,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Pisang Cavendish,Buah,1.99,2.8,3.76,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Betik,Buah,2.02,2.45,3.47,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Tembikai,Buah,1.81,2.44,3.06,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Sarawak,Nanas,Buah,1.97,2.63,3.45,25.18156970494362,79.01885986022363,6.377970724907025
2025-10-02,Selangor,Cili Merah,Sayur,6.29,8.91,12.08,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Cili Akar,Sayur,9.62,11.98,16.17,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Kobis Bulat,Sayur,2.78,3.79,4.81,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Sawi Bulat,Sayur,2.24,3.06,3.75,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Tomato,Sayur,2.5,3.36,4.74,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Timun,Sayur,1.57,2.18,3.02,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Kacang Panjang,Sayur,4.38,5.61,6.93,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Terung,Sayur,4.85,6.04,7.41,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Bayam,Sayur,2.16,2.73,3.3,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Kangkung,Sayur,2.34,3.03,3.94,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Bendi,Sayur,3.97,5.43,6.68,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Halia,Sayur,3.69,5.25,6.58,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Pisang Cavendish,Buah,2.85,3.86,4.74,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Betik,Buah,2.05,2.44,3.39,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Tembikai,Buah,1.76,2.33,3.1,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Selangor,Nanas,Buah,2.41,2.95,3.54,31.520952905756253,82.1296480837177,23.63608737101773
2025-10-02,Terengganu,Cili Merah,Sayur,4.41,6.23,8.09,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Cili Akar,Sayur,7.04,8.81,10.57,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Kobis Bulat,Sayur,2.53,3.39,4.3,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Sawi Bulat,Sayur,1.81,2.37,2.95,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Tomato,Sayur,3.22,3.9,4.71,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Timun,Sayur,1.99,2.43,2.98,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Kacang Panjang,Sayur,2.7,3.62,5.11,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Terung,Sayur,3.38,4.35,5.58,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Bayam,Sayur,1.68,2.24,2.75,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Kangkung,Sayur,1.8,2.17,2.84,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Bendi,Sayur,2.66,3.7,4.66,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Halia,Sayur,4.62,5.79,7.0,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Pisang Cavendish,Buah,2.13,2.76,3.6,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Betik,Buah,1.49,2.1,2.51,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Tembikai,Buah,1.42,1.92,2.47,30.804076157069638,82.39943954970981,0.0
2025-10-02,Terengganu,Nanas,Buah,1.71,2.03,2.39,30.804076157069638,82.39943954970981,0.0
2025-10-02,W.P. Kuala Lumpur,Cili Merah,Sayur,8.24,10.42,14.36,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Cili Akar,Sayur,8.06,10.54,12.95,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Kobis Bulat,Sayur,3.02,3.71,5.12,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Sawi Bulat,Sayur,3.93,5.41,6.64,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Tomato,Sayur,4.0,5.17,6.17,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Timun,Sayur,1.68,2.33,3.0,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Kacang Panjang,Sayur,4.71,5.93,7.81,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Terung,Sayur,4.59,5.7,7.26,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Bayam,Sayur,2.6,3.57,4.35,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Kangkung,Sayur,2.49,3.28,3.96,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Bendi,Sayur,4.03,5.58,7.25,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Halia,Sayur,5.59,6.92,8.73,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Pisang Cavendish,Buah,2.11,2.96,4.19,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Betik,Buah,2.58,3.05,3.95,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Tembikai,Buah,2.0,2.48,3.28,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-02,W.P. Kuala Lumpur,Nanas,Buah,1.94,2.5,3.18,25.529354168028146,78.95140271795668,19.15399215337731
2025-10-03,Johor,Cili Merah,Sayur,7.09,9.28,11.0,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Cili Akar,Sayur,8.84,10.72,14.84,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Kobis Bulat,Sayur,2.5,3.45,4.43,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Sawi Bulat,Sayur,3.58,4.55,6.03,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Tomato,Sayur,3.37,4.31,5.13,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Timun,Sayur,1.96,2.46,3.09,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Kacang Panjang,Sayur,4.24,5.35,7.58,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Terung,Sayur,4.66,5.52,7.07,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Bayam,Sayur,2.14,2.58,3.28,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Kangkung,Sayur,2.92,4.09,4.96,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Bendi,Sayur,2.79,3.62,5.06,27.501704726862773,80.48748155819183,8.946685636638122
2025-10-03,Johor,Halia,Sayur,5.52,7.09,8.82,27.501704726862773,80.48748155819183,8.946685636638122
