date,state,temperature_c,humidity_pct,rainfall_mm
2025-10-04,Negeri Sembilan,33.26293349426564,82.5778320632169,24.580834112290407
2025-10-04,Pahang,25.123974755502797,76.25577935282455,2.724888814921088
2025-10-04,Perak,30.207391634291948,81.9977776326928,35.12956287145769
2025-10-04,Perlis,29.14343248917029,84.96525569703947,28.88741485401943
2025-10-04,Pulau Pinang,31.82335148044924,88.86845031964282,0.0
2025-10-04,Sabah,31.084992483687987,79.38898208636421,23.2921473979445
2025-10-04,Sarawak,31.72567370802634,76.8360813911227,17.937890177560703
2025-10-04,Selangor,29.494530113052953,74.40478921677249,16.08672716369408
2025-10-04,Terengganu,27.05165349793622,81.50083605648496,17.77588699012523
2025-10-04,W.P. Kuala Lumpur,28.069238770431262,79.08160222394939,3.761911217025653
2025-10-05,Johor,28.42491868321702,83.20574592549964,0.0
2025-10-05,Kedah,30.119847814642,70.76287926152385,0.9456080432797247
2025-10-05,Kelantan,27.18589886496884,72.8992407970626,1.0506633050842051
2025-10-05,Melaka,28.56278882375142,73.66790107518412,43.305403328497555
2025-10-05,Negeri Sembilan,29.415201880031553,83.47478821633416,0.0
2025-10-05,Pahang,30.47525393922322,78.62097486348917,8.966884338160877
2025-10-05,Perak,29.68211061584163,77.48192295223714,7.368339064895123
2025-10-05,Perlis,23.732597126755337,70.9758420765759,42.70397129956532
2025-10-05,Pulau Pinang,26.918792039652526,75.1480408649659,19.36311284701567
2025-10-05,Sabah,29.55052427671879,92.86844129528012,25.587951931460132
2025-10-05,Sarawak,28.222889825961943,81.07669955121487,0.0
2025-10-05,Selangor,25.928284272565854,88.96925198679986,34.81631615522917
2025-10-05,Terengganu,30.79196547715919,76.25794606192937,0.0
2025-10-05,W.P. Kuala Lumpur,30.371047377326086,79.57144963057654,40.229695629158584
2025-10-06,Johor,26.16420982590401,77.47737819430185,0.0
2025-10-06,Kedah,28.502859672139664,90.73036093276093,17.250038965904338
2025-10-06,Kelantan,28.693414548193715,76.92923669179646,3.6630845578977
2025-10-06,Melaka,27.494982313477788,85.94607340346697,15.456732052393065
2025-10-06,Negeri Sembilan,29.42210291288579,70.11363680238681,0.0
2025-10-06,Pahang,28.705780361661095,89.97855816148414,0.0
2025-10-06,Perak,27.592871760696134,81.81494413450866,0.0
2025-10-06,Perlis,30.302819100863367,88.51598964400247,5.52993762467904
2025-10-06,Pulau Pinang,26.66853855638694,77.57222643679762,0.0
2025-10-06,Sabah,23.916712025560653,76.14712572766935,19.469107634745242
2025-10-06,Sarawak,25.033816853897942,79.90475878111432,26.230071534027648
2025-10-06,Selangor,27.247019764753052,87.86414225973064,0.0
2025-10-06,Terengganu,27.833702649832293,79.46013044271818,9.037384831010558
2025-10-06,W.P. Kuala Lumpur,29.141093866061258,85.78172407673439,0.0
2025-10-07,Johor,28.549351491734086,71.25208691486822,7.670263634429331
2025-10-07,Kedah,29.551328926736915,75.28549756795194,5.893078017841106
2025-10-07,Kelantan,26.874214019702457,75.7419232830757,24.220122015912967
2025-10-07,Melaka,28.801267943322514,79.8780431574989,4.1258586616112884
2025-10-07,Negeri Sembilan,28.009744099752986,75.80772631589778,14.376646373049176
2025-10-07,Pahang,30.61635225368805,88.71342957482914,13.815777872506839
2025-10-07,Perak,28.17539327461924,79.20391771878818,19.474961348362168
2025-10-07,Perlis,29.282637340648318,79.48884997018584,27.104587823131936
2025-10-07,Pulau Pinang,29.844924486696396,79.41982819085821,0.0
2025-10-07,Sabah,26.14060667699854,75.87844819186834,16.218998144989605
2025-10-07,Sarawak,26.70823869884567,86.63039752605046,36.31459800196036
2025-10-07,Selangor,31.535344404093042,80.61599757852612,0.0
2025-10-07,Terengganu,27.684089237748744,73.18257989852334,41.32832571493516
2025-10-07,W.P. Kuala Lumpur,30.912005710293,81.98941249319203,10.649192842097214
2025-10-08,Johor,27.741220666201748,78.00999326532155,0.6379422174195941
2025-10-08,Kedah,29.34712401363911,89.31087480884834,11.569161141077236
2025-10-08,Kelantan,27.41129583372798,90.80421135426495,11.774449408153341
2025-10-08,Melaka,27.727239164630323,83.4279253287694,43.76227915068951
2025-10-08,Negeri Sembilan,29.509894368552168,79.32357734539423,0.0
2025-10-08,Pahang,28.80450795369853,87.21149168690363,0.0
2025-10-08,Perak,27.2292423326387,76.9192131976182,6.093053339040132
2025-10-08,Perlis,25.837620029045375,74.79206473270493,7.883292832510018
2025-10-08,Pulau Pinang,30.36352074901707,83.4308333274888,24.743358750527623
2025-10-08,Sabah,26.752544393713862,80.08559170996836,13.19769396371246
2025-10-08,Sarawak,30.09360958706634,88.89111887947935,18.138117126016525
2025-10-08,Selangor,27.9093095555514,82.87712754961345,10.800581051741815
2025-10-08,Terengganu,27.70644384578595,80.25906405805968,17.287535264522568
2025-10-08,W.P. Kuala Lumpur,31.236717452288737,78.20330562222836,0.0
2025-10-09,Johor,28.57925849526135,88.91630161983115,8.592520905514236
2025-10-09,Kedah,30.037711113938705,90.95826975678492,28.96675288512513
2025-10-09,Kelantan,31.546730040163624,76.50927537949178,4.001129349578148
2025-10-09,Melaka,27.032235155095297,85.53839429971154,24.259155130677335
2025-10-09,Negeri Sembilan,28.018674706847328,78.84526730936011,31.51004558386179
2025-10-09,Pahang,30.218549194152835,85.97255555757471,1.5494372780408625
2025-10-09,Perak,26.50916288193317,73.60251537423096,21.101197387836656
2025-10-09,Perlis,26.81767163425196,80.4193424912857,13.227843470353818
2025-10-09,Pulau Pinang,31.76497224435317,77.71800967353803,0.0
2025-10-09,Sabah,26.77278529259347,81.0799211009405,25.74560714741377
2025-10-09,Sarawak,28.574664657431757,82.29739949837543,26.33926438443389
2025-10-09,Selangor,28.218997775175424,88.74588634921263,0.0
2025-10-09,Terengganu,24.537694484023415,80.12057419059347,0.0
2025-10-09,W.P. Kuala Lumpur,26.70228734937251,77.9057020701638,6.497756426534246
2025-10-10,Johor,25.916616227056096,85.819815706591,1.591532700096078
2025-10-10,Kedah,30.69097800149281,84.03633774350038,45.886541787911405
2025-10-10,Kelantan,29.029588922544015,76.49072554219059,0.0
2025-10-10,Melaka,27.567584624869006,78.327873011948,0.0
2025-10-10,Negeri Sembilan,25.99930414574341,80.38910608995845,0.0
2025-10-10,Pahang,29.892610607240115,76.83015855008995,2.998638748740545
2025-10-10,Perak,26.6691660940449,74.95120121004668,0.0
2025-10-10,Perlis,23.568783386116344,77.76156788899814,30.344142280875285
2025-10-10,Pulau Pinang,29.64104908939386,85.41442948130869,0.0
2025-10-10,Sabah,27.4793198612777,81.04402003297662,0.0
2025-10-10,Sarawak,25.410475209666654,86.6160510736343,0.31824884038640455
2025-10-10,Selangor,29.82803050650505,82.46538677541878,21.712822563487762
2025-10-10,Terengganu,25.441651267835717,89.54875533812822,41.48306523362966
2025-10-10,W.P. Kuala Lumpur,28.530814918947637,81.25139126122616,36.779469123345436
2025-10-11,Johor,27.085214832039853,88.97369891580249,5.671454646583953
2025-10-11,Kedah,27.90206496937492,78.48728158076061,6.4424997506478086
2025-10-11,Kelantan,24.46420734825282,74.06193508861783,27.053775296932166
2025-10-11,Melaka,27.259112905123626,72.53624104480832,9.771362328392264
2025-10-11,Negeri Sembilan,26.169362740616606,77.52207109388127,22.364526910570557
2025-10-11,Pahang,26.78230540966526,71.55050740667346,15.745267514888837
2025-10-11,Perak,28.23085667381807,75.67306515669144,23.9583685389209
2025-10-11,Perlis,26.57736610931462,77.26573425715895,39.13065457312733
2025-10-11,Pulau Pinang,26.60075762329256,81.62808404531124,0.0
2025-10-11,Sabah,32.60797888619131,80.76797386399862,5.127823380599966
2025-10-11,Sarawak,26.398663999803837,82.68051599300917,30.920398097679392
2025-10-11,Selangor,27.078707970577657,75.57262736152232,10.80764194913032
2025-10-11,Terengganu,25.340216732922837,74.50780011002435,25.989424373655943
2025-10-11,W.P. Kuala Lumpur,28.731075562827325,74.2335735580712,0.0
2025-10-12,Johor,28.73362632533747,81.66022334352014,20.245953449412546
2025-10-12,Kedah,23.68416206514758,76.98843192847808,3.1381816115558934
2025-10-12,Kelantan,25.364352661162826,84.48211082729591,1.4959291543689872
2025-10-12,Melaka,27.080526840232245,81.4818427683708,19.126314942227495
2025-10-12,Negeri Sembilan,28.115481402348287,78.90588025847033,0.0
2025-10-12,Pahang,26.985878241006812,76.47801882063189,21.05751765157455
2025-10-12,Perak,28.082152053296035,84.36372721387782,21.747941271507834
2025-10-12,Perlis,29.636962020468626,77.50136283216601,0.0
2025-10-12,Pulau Pinang,28.73860855507072,72.82434502421319,6.071829638451455
2025-10-12,Sabah,27.916267755108006,83.81109182408485,0.0
2025-10-12,Sarawak,27.319424906064466,89.5123523083969,12.529509364209002
2025-10-12,Selangor,27.731432977122804,75.048212362937,0.0
2025-10-12,Terengganu,27.723077501795657,87.21339914360088,9.552567610984028
2025-10-12,W.P. Kuala Lumpur,28.105635968423577,76.51386386504359,10.651482214058616
2025-10-13,Johor,30.270444886225675,76.51909298398542,16.531500924658786
2025-10-13,Kedah,26.208412647195395,85.78214309963617,3.503570283028436
2025-10-13,Kelantan,29.91289146062315,82.5644498532988,7.006039195227423
2025-10-13,Melaka,29.12624009676125,75.47106468135723,42.756399959131684
2025-10-13,Negeri Sembilan,25.96468141816222,84.67960444424611,42.3142851042093
2025-10-13,Pahang,25.930388244873033,81.77987525965924,11.390438472164242
2025-10-13,Perak,27.6592459036977,77.20899507629164,5.471143603772117
2025-10-13,Perlis,30.37818185778737,76.39176928746913,5.661722202104122
2025-10-13,Pulau Pinang,27.30069455849232,80.91696199555834,6.889878965386439
2025-10-13,Sabah,25.182940927372616,79.33650727606798,15.129313782403068
2025-10-13,Sarawak,28.73150315354797,82.88259211601807,35.77505932312111
2025-10-13,Selangor,29.517805399553563,83.75002912876354,12.31232697955897
2025-10-13,Terengganu,30.159631902525426,77.1858952018708,0.0
2025-10-13,W.P. Kuala Lumpur,29.243627881061983,77.14174205525893,13.650773763046237
2025-10-14,Johor,27.432471499596485,77.9688891551099,0.0
2025-10-14,Kedah,26.97674673460877,81.19147940489108,10.730199857804863
2025-10-14,Kelantan,28.677607517723143,78.98070004559396,7.616046619798009
2025-10-14,Melaka,25.6782403351934,87.35574731869141,16.148198632755737
2025-10-14,Negeri Sembilan,29.970304878945015,78.77461591194286,0.0
2025-10-14,Pahang,26.884621150499257,85.85667435247808,30.651315278473902
2025-10-14,Perak,27.243202466678955,81.97427563768562,11.889246782115256
2025-10-14,Perlis,27.314830917667106,77.04765804014629,44.71964764247784
2025-10-14,Pulau Pinang,30.906017977823883,86.50209398298529,8.653340016552184
2025-10-14,Sabah,26.155582277899793,74.99318412706904,1.0017251293125984
2025-10-14,Sarawak,26.796320307887875,70.74274390053728,0.0
2025-10-14,Selangor,27.255869887410064,79.65665502039924,0.0
2025-10-14,Terengganu,25.20837412817828,83.94797658255278,13.506150693173351
2025-10-14,W.P. Kuala Lumpur,28.083720321725117,77.46812129827646,3.4588886967622194
2025-10-15,Johor,30.71308423806179,80.86362267299198,18.847276837746527
2025-10-15,Kedah,26.963702920076713,71.62506614710382,19.989223759984803
2025-10-15,Kelantan,29.760197908650373,83.48923892290881,12.052273864987571
2025-10-15,Melaka,30.33063575116438,78.91445624417938,23.56482274634506
2025-10-15,Negeri Sembilan,28.236454465892095,80.82347002952888,0.0
2025-10-15,Pahang,27.003971319313003,81.98156543481905,0.0
2025-10-15,Perak,27.89508054412674,84.49323566754911,1.9627014210261358
2025-10-15,Perlis,29.500787014036863,79.64047708305098,10.526807207204858
2025-10-15,Pulau Pinang,25.891160072693275,72.01095498219003,25.577638067897823
2025-10-15,Sabah,30.721519750637086,75.88630618139618,10.204055404735124
2025-10-15,Sarawak,28.270580204234186,84.78102990147428,30.735315703327448
2025-10-15,Selangor,30.17697730993806,77.87874277014691,5.978995403993858
2025-10-15,Terengganu,27.92535247548144,77.22299552094017,24.59529927597348
2025-10-15,W.P. Kuala Lumpur,28.593540879612206,83.4855661665233,19.004912577708005
2025-10-16,Johor,26.841536435888703,76.05389756138706,26.41116007839988
2025-10-16,Kedah,26.940961266895552,87.27743439394227,6.350775341209726
2025-10-16,Kelantan,30.69714135945752,82.78992662918162,39.87922170108013
2025-10-16,Melaka,27.750741698571467,60.65848156451034,6.758379485843049
2025-10-16,Negeri Sembilan,26.549682681628376,78.69809554009552,7.520857125099347
2025-10-16,Pahang,29.888634423966106,77.6615683852115,0.0
2025-10-16,Perak,31.04083898443978,78.34068334759031,0.0
2025-10-16,Perlis,26.73059965828952,90.8870953076533,14.049276105352245
2025-10-16,Pulau Pinang,27.438115945748002,73.31769518062146,1.3938783570202595
2025-10-16,Sabah,28.429057297696172,82.07038271525275,12.292210055576964
2025-10-16,Sarawak,25.142323550942873,86.30478713796104,6.162602116510893
2025-10-16,Selangor,28.947917069801598,79.4747774054865,25.686499733748846
2025-10-16,Terengganu,23.313167590716617,86.6176969466705,8.933814679513295
2025-10-16,W.P. Kuala Lumpur,26.33332530127394,77.54900399443596,6.985970320020789
2025-10-17,Johor,29.295348529230598,82.1564727374199,7.096895962899879
2025-10-17,Kedah,29.551032536631308,85.16698965342103,6.413694481266273
2025-10-17,Kelantan,27.433948243017994,74.82140225997439,0.2619229476062266
2025-10-17,Melaka,28.649444971358843,86.95824504313245,0.0
2025-10-17,Negeri Sembilan,28.98711442853983,85.15171034970236,13.741922000476881
2025-10-17,Pahang,26.3250804213353,80.97499900630982,0.0
2025-10-17,Perak,27.821416504269834,75.73528597549468,0.0
2025-10-17,Perlis,26.774910173172678,81.57665424367671,25.87254901163708
2025-10-17,Pulau Pinang,28.8155173512174,77.78461300561543,0.0
2025-10-17,Sabah,25.81737049476393,82.10317375633934,9.094943992243675
2025-10-17,Sarawak,27.547572812017034,89.05177449514392,12.502596887329057
2025-10-17,Selangor,29.388125653736534,70.80855297143408,8.289859051226276
2025-10-17,Terengganu,28.256909000308823,83.31069042647577,14.955444531579413
2025-10-17,W.P. Kuala Lumpur,28.691560182061917,72.75890382835676,23.199879301180086
2025-10-18,Johor,30.662904998078595,81.54795705845484,25.945088892575647
2025-10-18,Kedah,28.63735031400524,77.05896812879966,0.0
2025-10-18,Kelantan,27.502929679686623,86.69687383340627,8.37924831284823
2025-10-18,Melaka,28.60046881416877,78.13470203756401,8.684438836121107
2025-10-18,Negeri Sembilan,25.774654982808677,85.56353092951753,3.9588357233247997
2025-10-18,Pahang,30.30561072066572,72.87981008165522,34.11179222319056
2025-10-18,Perak,28.326596953006977,85.7718993549241,17.998601859619193
2025-10-18,Perlis,28.068474939601117,81.23798101762841,0.0
2025-10-18,Pulau Pinang,31.28576435741904,81.60908678600529,19.494283738802384
2025-10-18,Sabah,26.427619123711686,84.78191355969044,16.383439880704078
2025-10-18,Sarawak,29.532626580802173,86.76040348226753,0.0
2025-10-18,Selangor,26.46029474649068,78.94896427513652,16.449559429235904
2025-10-18,Terengganu,27.771317125150645,69.7123418271957,7.900114616700182
2025-10-18,W.P. Kuala Lumpur,28.544159726509204,81.32206510813121,0.0
2025-10-19,Johor,24.978919851105132,77.79090795588121,0.0
2025-10-19,Kedah,28.650159340856998,73.88324377544103,0.0
2025-10-19,Kelantan,28.178476143018607,85.27838497495603,0.0
2025-10-19,Melaka,28.971827533213133,78.71542669132096,9.789705280298364
2025-10-19,Negeri Sembilan,29.70868105388101,81.12177328423148,0.0
2025-10-19,Pahang,26.641855580896447,75.32933128036538,21.52024493319273
2025-10-19,Perak,26.47323522396544,81.90765184218925,19.04847285159351
2025-10-19,Perlis,25.377259675654063,75.32887948783531,20.44524270321692
2025-10-19,Pulau Pinang,26.559776409941623,82.78969806620269,3.4654970771252476
2025-10-19,Sabah,28.19415269356399,74.09864510094386,0.0
2025-10-19,Sarawak,26.593726923793838,76.61097183578516,31.519236790225293
2025-10-19,Selangor,25.12554670414565,80.42975615949821,0.0
2025-10-19,Terengganu,28.274022901159825,84.97588182628049,9.458797216015105
2025-10-19,W.P. Kuala Lumpur,29.14607349108108,76.8938655479368,13.276590929791164
2025-10-20,Johor,26.52203485465313,79.75110801028386,0.0
2025-10-20,Kedah,26.904211929445697,76.624000804207,2.524761307017819
2025-10-20,Kelantan,26.618953280084494,74.26655943849326,0.0
2025-10-20,Melaka,27.40044568605739,77.16407038182736,17.466199500180686
2025-10-20,Negeri Sembilan,29.623974538247563,78.33414178397743,0.0
2025-10-20,Pahang,31.57156324305736,85.76420242175577,12.431840947633987
2025-10-20,Perak,25.777751280643333,84.54117220604071,0.9701884199450426
2025-10-20,Perlis,30.49919144398388,82.13484805403043,27.81177415852856
2025-10-20,Pulau Pinang,28.549479762354988,78.45504983736177,0.0
2025-10-20,Sabah,29.726008089158118,78.72205689255978,32.43045920350261
2025-10-20,Sarawak,30.232466952024115,86.02809861833884,8.6294756149933
2025-10-20,Selangor,27.458412025454404,81.31261669167057,18.037788363395254
2025-10-20,Terengganu,26.02387888424982,74.85444433348657,0.0
2025-10-20,W.P. Kuala Lumpur,27.793199941996882,77.11787277686909,28.513387592818983
2025-10-21,Johor,24.728654010589267,79.67846006135188,9.171822352849224
2025-10-21,Kedah,27.96744761749726,91.6265385299583,22.67508233842198
2025-10-21,Kelantan,28.17042862910346,80.27548791661508,1.7828358096521377
2025-10-21,Melaka,27.593749984407513,76.55903788162297,21.457665658337742
2025-10-21,Negeri Sembilan,29.460348120036677,81.06790412222823,11.328419074190036
2025-10-21,Pahang,30.684265491580213,74.32485886134414,45.38767004094418
2025-10-21,Perak,27.998647506195667,80.13243706351756,22.245837049000464
2025-10-21,Perlis,25.53562767721084,81.71759052514844,17.799569950388143
2025-10-21,Pulau Pinang,27.789590435181534,84.93867296419799,12.476277459949475
2025-10-21,Sabah,30.853773180355986,78.43793203473389,2.0040904743874197
2025-10-21,Sarawak,26.91330082316498,74.583366513456,3.4001418886661687
2025-10-21,Selangor,31.130369290994217,78.18935723762002,10.719452119746382
2025-10-21,Terengganu,27.289204158300585,78.14196502848209,2.739121285341284
2025-10-21,W.P. Kuala Lumpur,27.468449333242145,80.73210001611203,15.414692812457169
2025-10-22,Johor,29.75382284011345,86.68861176267083,14.831112098742452
2025-10-22,Kedah,26.61136899469618,83.52765719642473,0.0
2025-10-22,Kelantan,29.077376076390486,74.94384100707704,13.237512192446214
2025-10-22,Melaka,26.14894681512417,86.29441188045656,13.602905391112063
2025-10-22,Negeri Sembilan,27.40857628026398,73.95059770019232,5.770568875942412
2025-10-22,Pahang,23.85813510155298,79.29306036201619,9.341286718350343
2025-10-22,Perak,26.05289032371835,80.82946946570706,0.0
2025-10-22,Perlis,26.98870118962413,81.38497593579196,6.491395359245492
2025-10-22,Pulau Pinang,27.609847944689683,76.26535703186286,0.0
2025-10-22,Sabah,25.4950074855411,82.75681263773951,2.9520186045886767
2025-10-22,Sarawak,30.02476903339091,77.9490222785174,0.0
2025-10-22,Selangor,27.96121308329028,74.82748211628125,10.073116260170634
2025-10-22,Terengganu,24.776155831521166,77.60427234848484,0.4753757692894549
2025-10-22,W.P. Kuala Lumpur,28.766272704996325,73.1825768336031,17.41581093431395
2025-10-23,Johor,26.771472543145357,86.62623690647892,17.01121223713944
2025-10-23,Kedah,24.91690827538922,75.66441157293691,0.0
2025-10-23,Kelantan,25.8301121855229,73.79294372086956,3.7632339715650334
2025-10-23,Melaka,27.718616158678987,83.2830198172231,0.0
2025-10-23,Negeri Sembilan,28.626969097343704,79.89067072541145,20.740054445067514
2025-10-23,Pahang,27.344588644847168,78.10320650892838,0.0
2025-10-23,Perak,25.964415917232365,76.07585864363199,0.0
2025-10-23,Perlis,25.605832114377428,94.393167368166,3.5198969148380757
2025-10-23,Pulau Pinang,30.276852387792687,78.93572649772771,36.52601520725584
2025-10-23,Sabah,30.11205981481251,78.80354580181992,18.98831175423603
2025-10-23,Sarawak,26.430853814306673,67.47787426472146,13.812135135395318
2025-10-23,Selangor,29.23061545163824,73.009730834586,10.050482729515503
2025-10-23,Terengganu,30.94941061669111,77.3615542015844,0.0
2025-10-23,W.P. Kuala Lumpur,26.955708809566513,77.73746770721365,0.0
2025-10-24,Johor,28.92470900478794,72.9110731637617,28.40330032387555
2025-10-24,Kedah,30.142918548487888,77.67976897646923,21.63026550793649
2025-10-24,Kelantan,29.197517846985207,78.55041998686565,5.20923847026677
2025-10-24,Melaka,27.734304802103516,80.88100665847823,0.0
2025-10-24,Negeri Sembilan,30.181815734431535,86.37650393431167,24.850933540546855
2025-10-24,Pahang,29.25197290280293,76.2920305539207,17.418120279526917
2025-10-24,Perak,29.40066087978443,71.19946213621064,3.389115068299847
2025-10-24,Perlis,26.436396313447748,84.7774678445386,24.722564949906886
2025-10-24,Pulau Pinang,27.935736853921114,73.32277294837961,7.093118319204092
2025-10-24,Sabah,30.161820498049117,85.8170012317654,0.0
2025-10-24,Sarawak,30.20576113548919,77.35028844861627,29.394940815091793
2025-10-24,Selangor,30.213794450191333,76.44016654792087,5.892957936813428
2025-10-24,Terengganu,27.74084972015333,83.26174094059236,15.32539870066229
2025-10-24,W.P. Kuala Lumpur,26.612745215190827,85.60447366475555,22.832742167841594
2025-10-25,Johor,28.42411656565901,82.67270320984743,10.366251401463797
2025-10-25,Kedah,29.019621403218608,81.89716917109213,33.93418136537697
2025-10-25,Kelantan,27.34568070373978,73.33374021061965,22.836480267875096
2025-10-25,Melaka,29.47511630934693,82.4599321685796,19.908855947664616
2025-10-25,Negeri Sembilan,30.347063796429563,77.19815863708274,1.6836670420861548
2025-10-25,Pahang,28.798208691283413,83.8879075887904,15.443399121527776
2025-10-25,Perak,27.713458087250253,78.0826491378209,27.375847582789266
2025-10-25,Perlis,25.031715324801485,80.99246053754256,37.806740526428115
2025-10-25,Pulau Pinang,28.73745149980212,73.80345521176444,34.613652754981395
2025-10-25,Sabah,27.93670910924367,77.62626497316393,0.0
2025-10-25,Sarawak,29.435505642388545,73.7696425700391,19.218943684685232
2025-10-25,Selangor,29.300035255038306,83.09812142258012,6.640954443333798
2025-10-25,Terengganu,25.906815328379796,90.26891395227426,7.363452711001887
2025-10-25,W.P. Kuala Lumpur,27.95438894379176,82.52051243248036,0.0
2025-10-26,Johor,29.740061947770094,80.02599541872523,24.898993354934756
2025-10-26,Kedah,30.58232750808664,80.25435570159824,29.85135060693579
2025-10-26,Kelantan,26.419866453549403,87.09047335395776,5.513366254665195
2025-10-26,Melaka,21.982987211590356,83.04593469515565,15.427553657266923
2025-10-26,Negeri Sembilan,29.715398270982096,81.5159385671495,9.330576245782218
2025-10-26,Pahang,30.827387249453125,78.11708002946997,6.639666963103829
2025-10-26,Perak,27.574700519897817,79.62403377752607,0.0
2025-10-26,Perlis,28.85852137465184,84.91591233085411,0.0
2025-10-26,Pulau Pinang,27.905838107290005,87.50274107896323,0.0
2025-10-26,Sabah,29.134978259179558,75.8551804295549,22.313752337867548
2025-10-26,Sarawak,27.45524067904555,82.88872448689322,6.120626611546581
2025-10-26,Selangor,26.53516735371355,79.12263033773719,5.23177828309294
2025-10-26,Terengganu,24.32655998273284,84.64587343978319,16.64214972384112
2025-10-26,W.P. Kuala Lumpur,29.040653430568405,76.35067329020066,0.0
2025-10-27,Johor,31.533703811096487,79.19237499902178,0.21229463512035096
2025-10-27,Kedah,34.31171291784542,79.63211649954222,28.892469083377566
2025-10-27,Kelantan,26.961528327068656,80.76383241332466,16.863534619927897
2025-10-27,Melaka,25.20288843281139,81.20993628085041,0.0
2025-10-27,Negeri Sembilan,24.87405973855507,81.24777928569432,26.01792402077779
2025-10-27,Pahang,28.147238810217605,82.01263452000265,0.0
2025-10-27,Perak,28.43516320470824,78.77107797044843,0.0
2025-10-27,Perlis,30.001882476132394,73.00695796027769,10.08110617890419
2025-10-27,Pulau Pinang,31.6408630472446,78.68759294427214,0.0
2025-10-27,Sabah,26.29315591474187,69.58677079563228,10.281040476163028
2025-10-27,Sarawak,27.630489806088026,81.2191912556769,27.59833708413932
2025-10-27,Selangor,29.378053565202972,82.31454864447099,37.671126959209055
2025-10-27,Terengganu,27.562291417640143,78.50676237924144,9.904514481537786
2025-10-27,W.P. Kuala Lumpur,29.6478122809376,79.44595523595112,5.131745464553193
2025-10-28,Johor,30.19574428653237,75.40974666983173,27.077230972508694
2025-10-28,Kedah,27.176042483570303,78.82067552845454,0.0
2025-10-28,Kelantan,29.0995042047234,78.02457171498669,4.780000722969802
2025-10-28,Melaka,28.613863879062787,81.69832508760132,15.161353360780225
2025-10-28,Negeri Sembilan,26.95901392446816,84.56381277781544,0.0
2025-10-28,Pahang,26.74651940155466,85.73383524676748,26.100200887176776
2025-10-28,Perak,27.749772502158514,81.45173014310113,17.422824154217878
2025-10-28,Perlis,29.182119309122054,78.07783225392218,34.679377990347284
2025-10-28,Pulau Pinang,27.472833129478744,82.39063246149759,30.1670246368321
2025-10-28,Sabah,25.544901593445047,79.4838723876684,14.014935924773576
2025-10-28,Sarawak,28.075427564296657,73.38473802100874,15.986996130126023
2025-10-28,Selangor,29.25201669483929,76.78929128579853,27.084010736078792
2025-10-28,Terengganu,26.56107064811959,87.25454428018865,0.0
2025-10-28,W.P. Kuala Lumpur,30.046144487479744,75.96455334118228,34.62350503874315
2025-10-29,Johor,28.08929509428571,80.72799567955941,7.560820752354085
2025-10-29,Kedah,28.14326257854405,83.52997676866154,2.3511446624735584
2025-10-29,Kelantan,27.377916459990747,74.62833199758826,30.71723664154196
2025-10-29,Melaka,30.485120329352227,79.36063246575662,14.35015639132004
2025-10-29,Negeri Sembilan,26.081327854846272,80.99773797085435,0.0
